BehaviorSpace results (NetLogo 3D 5.0.4),,,,,,,,,,,,,
/home/ouit-modelling4all/kkahn/models/kepler-36-experiment-300.nlogo3d,,,,,,,,,,,,,
section 2 of 3 of the kepler-36 experiments,,,,,,,,,,,,,
09/04/2013 09:49:34:747 +0100,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,
-50,50,-50,50,,,,,,,,,,
[run number],c-mean-anomaly,b-mass,c-semi-major-axis,b-semi-major-axis,b-mean-anomaly,c-logitude,b-logitude,c-mass,[step],[my-orbits-length] of the-kepler-36-c,[my-orbits-length] of the-kepler-36-b,orbits-ok,years-ok
1038,300,2.67E+25,19210000,17560000,145,8,240,5.16E+25,124322,[1450620 1450500 1450740 1449840 1451160 206460],[1168380 1168440 1168140 1169880 1167360 1001580],"""orbits-ok""","""years-ok"""
1039,300,2.67E+25,19210000,17560000,145,8,244,4.52E+25,124322,[1450620 1450500 1450740 1449840 1451160 206460],[1168320 1168380 1168080 1169580 1167420 1001580],"""orbits-ok""","""years-ok"""
1040,300,2.67E+25,19210000,17560000,145,8,244,4.84E+25,124322,[1450620 1450500 1450740 1449840 1451160 206460],[1168320 1168380 1168140 1169700 1167420 1001580],"""orbits-ok""","""years-ok"""
1042,300,2.67E+25,19210000,17560000,145,8,150,4.52E+25,124322,[1450620 1450500 1450740 1449840 1451160 206460],[1168320 1168380 1168080 1169580 1167420 1001580],"""orbits-ok""","""years-ok"""
1043,300,2.67E+25,19210000,17560000,145,8,150,4.84E+25,124322,[1450620 1450500 1450740 1449840 1451160 206460],[1168320 1168380 1168140 1169700 1167420 1001580],"""orbits-ok""","""years-ok"""
1041,300,2.67E+25,19210000,17560000,145,8,244,5.16E+25,124322,[1450620 1450500 1450740 1449840 1451160 206460],[1168380 1168440 1168140 1169880 1167360 1001580],"""orbits-ok""","""years-ok"""
1044,300,2.67E+25,19210000,17560000,145,8,150,5.16E+25,124322,[1450620 1450500 1450740 1449840 1451160 206460],[1168380 1168440 1168140 1169880 1167360 1001580],"""orbits-ok""","""years-ok"""
1045,300,2.67E+25,19210000,17560000,145,145,240,4.52E+25,130563,[1418340 1416780 1416840 1416660 1416600 748560],[1165860 1167720 1167720 1168020 1167900 1001640],"""orbits-ok""","""years-ok"""
1046,300,2.67E+25,19210000,17560000,145,145,240,4.84E+25,130563,[1418340 1416780 1416840 1416660 1416600 748560],[1165800 1167720 1167720 1167960 1167960 1001640],"""orbits-ok""","""years-ok"""
1049,300,2.67E+25,19210000,17560000,145,145,244,4.84E+25,130563,[1418340 1416780 1416840 1416660 1416600 748560],[1165800 1167720 1167720 1167960 1167960 1001640],"""orbits-ok""","""years-ok"""
1050,300,2.67E+25,19210000,17560000,145,145,244,5.16E+25,130563,[1418340 1416780 1416840 1416660 1416600 748560],[1165620 1167720 1167720 1168020 1167960 1001640],"""orbits-ok""","""years-ok"""
1047,300,2.67E+25,19210000,17560000,145,145,240,5.16E+25,130563,[1418340 1416780 1416840 1416660 1416600 748560],[1165620 1167720 1167720 1168020 1167960 1001640],"""orbits-ok""","""years-ok"""
1052,300,2.67E+25,19210000,17560000,145,145,150,4.84E+25,130563,[1418340 1416780 1416840 1416660 1416600 748560],[1165800 1167720 1167720 1167960 1167960 1001640],"""orbits-ok""","""years-ok"""
1048,300,2.67E+25,19210000,17560000,145,145,244,4.52E+25,130563,[1418340 1416780 1416840 1416660 1416600 748560],[1165860 1167720 1167720 1168020 1167900 1001640],"""orbits-ok""","""years-ok"""
1051,300,2.67E+25,19210000,17560000,145,145,150,4.52E+25,130563,[1418340 1416780 1416840 1416660 1416600 748560],[1165860 1167720 1167720 1168020 1167900 1001640],"""orbits-ok""","""years-ok"""
1054,300,2.67E+25,19210000,17270000,300,5,240,4.52E+25,124039,[1449060 1448820 1448700 1449000 1448940 197820],[1228500 1228740 1228620 1228320 1228860 95700],"""orbits-ok""","""years-ok"""
1053,300,2.67E+25,19210000,17560000,145,145,150,5.16E+25,130563,[1418340 1416780 1416840 1416660 1416600 748560],[1165620 1167720 1167720 1168020 1167960 1001640],"""orbits-ok""","""years-ok"""
1057,300,2.67E+25,19210000,17270000,300,5,244,4.52E+25,124039,[1449060 1448820 1448700 1449000 1448940 197820],[1228500 1228740 1228620 1228320 1228860 95700],"""orbits-ok""","""years-ok"""
1059,300,2.67E+25,19210000,17270000,300,5,244,5.16E+25,124040,[1449060 1448820 1448760 1448940 1449000 197820],[1228140 1228380 1228260 1227900 1228500 95700],"""orbits-ok""","""years-ok"""
1056,300,2.67E+25,19210000,17270000,300,5,240,5.16E+25,124040,[1449060 1448820 1448760 1448940 1449000 197820],[1228140 1228380 1228260 1227900 1228500 95700],"""orbits-ok""","""years-ok"""
1058,300,2.67E+25,19210000,17270000,300,5,244,4.84E+25,124039,[1449000 1448880 1448700 1448940 1449000 197820],[1228320 1228560 1228440 1228140 1228680 95700],"""orbits-ok""","""years-ok"""
1060,300,2.67E+25,19210000,17270000,300,5,150,4.52E+25,124039,[1449060 1448820 1448700 1449000 1448940 197820],[1228500 1228740 1228620 1228320 1228860 95700],"""orbits-ok""","""years-ok"""
1055,300,2.67E+25,19210000,17270000,300,5,240,4.84E+25,124039,[1449000 1448880 1448700 1448940 1449000 197820],[1228320 1228560 1228440 1228140 1228680 95700],"""orbits-ok""","""years-ok"""
1061,300,2.67E+25,19210000,17270000,300,5,150,4.84E+25,124039,[1449000 1448880 1448700 1448940 1449000 197820],[1228320 1228560 1228440 1228140 1228680 95700],"""orbits-ok""","""years-ok"""
1062,300,2.67E+25,19210000,17270000,300,5,150,5.16E+25,124040,[1449060 1448820 1448760 1448940 1449000 197820],[1228140 1228380 1228260 1227900 1228500 95700],"""orbits-ok""","""years-ok"""
1063,300,2.67E+25,19210000,17270000,300,8,240,4.52E+25,124470,[1452480 1452240 1452180 1452360 1452420 206520],[1229040 1229280 1229100 1228860 1229520 95700],"""orbits-ok""","""years-ok"""
1064,300,2.67E+25,19210000,17270000,300,8,240,4.84E+25,124470,[1452420 1452300 1452120 1452420 1452420 206520],[1228860 1229100 1228980 1228680 1229400 95700],"""orbits-ok""","""years-ok"""
1065,300,2.67E+25,19210000,17270000,300,8,240,5.16E+25,124471,[1452480 1452240 1452180 1452420 1452420 206520],[1228740 1228920 1228860 1228500 1229280 95700],"""orbits-ok""","""years-ok"""
1066,300,2.67E+25,19210000,17270000,300,8,244,4.52E+25,124470,[1452480 1452240 1452180 1452360 1452420 206520],[1229040 1229280 1229100 1228860 1229520 95700],"""orbits-ok""","""years-ok"""
1067,300,2.67E+25,19210000,17270000,300,8,244,4.84E+25,124470,[1452420 1452300 1452120 1452420 1452420 206520],[1228860 1229100 1228980 1228680 1229400 95700],"""orbits-ok""","""years-ok"""
1068,300,2.67E+25,19210000,17270000,300,8,244,5.16E+25,124471,[1452480 1452240 1452180 1452420 1452420 206520],[1228740 1228920 1228860 1228500 1229280 95700],"""orbits-ok""","""years-ok"""
1069,300,2.67E+25,19210000,17270000,300,8,150,4.52E+25,124470,[1452480 1452240 1452180 1452360 1452420 206520],[1229040 1229280 1229100 1228860 1229520 95700],"""orbits-ok""","""years-ok"""
1070,300,2.67E+25,19210000,17270000,300,8,150,4.84E+25,124470,[1452420 1452300 1452120 1452420 1452420 206520],[1228860 1229100 1228980 1228680 1229400 95700],"""orbits-ok""","""years-ok"""
1071,300,2.67E+25,19210000,17270000,300,8,150,5.16E+25,124471,[1452480 1452240 1452180 1452420 1452420 206520],[1228740 1228920 1228860 1228500 1229280 95700],"""orbits-ok""","""years-ok"""
1072,300,2.67E+25,19210000,17270000,300,145,240,4.52E+25,130572,[1417320 1417560 1416660 1417020 1417200 748560],[1230480 1230300 1231200 1231200 1230720 1230960 95760],"""orbits-ok""","""years-ok"""
1073,300,2.67E+25,19210000,17270000,300,145,240,4.84E+25,130572,[1417320 1417560 1416660 1417020 1417200 748560],[1230480 1230180 1231260 1231140 1230720 1230960 95760],"""orbits-ok""","""years-ok"""
1074,300,2.67E+25,19210000,17270000,300,145,240,5.16E+25,130572,[1417320 1417560 1416660 1417020 1417200 748560],[1230420 1230180 1231200 1231200 1230660 1230960 95760],"""orbits-ok""","""years-ok"""
1075,300,2.67E+25,19210000,17270000,300,145,244,4.52E+25,130572,[1417320 1417560 1416660 1417020 1417200 748560],[1230480 1230300 1231200 1231200 1230720 1230960 95760],"""orbits-ok""","""years-ok"""
1076,300,2.67E+25,19210000,17270000,300,145,244,4.84E+25,130572,[1417320 1417560 1416660 1417020 1417200 748560],[1230480 1230180 1231260 1231140 1230720 1230960 95760],"""orbits-ok""","""years-ok"""
1077,300,2.67E+25,19210000,17270000,300,145,244,5.16E+25,130572,[1417320 1417560 1416660 1417020 1417200 748560],[1230420 1230180 1231200 1231200 1230660 1230960 95760],"""orbits-ok""","""years-ok"""
1079,300,2.67E+25,19210000,17270000,300,145,150,4.84E+25,130572,[1417320 1417560 1416660 1417020 1417200 748560],[1230480 1230180 1231260 1231140 1230720 1230960 95760],"""orbits-ok""","""years-ok"""
1078,300,2.67E+25,19210000,17270000,300,145,150,4.52E+25,130572,[1417320 1417560 1416660 1417020 1417200 748560],[1230480 1230300 1231200 1231200 1230720 1230960 95760],"""orbits-ok""","""years-ok"""
1080,300,2.67E+25,19210000,17270000,300,145,150,5.16E+25,130572,[1417320 1417560 1416660 1417020 1417200 748560],[1230420 1230180 1231200 1231200 1230660 1230960 95760],"""orbits-ok""","""years-ok"""
1081,300,2.67E+25,19210000,17270000,150,5,240,4.52E+25,123911,[1447920 1447740 1447920 1445940 1447440 197700],[1134600 1134780 1134600 1133760 1135140 966660],"""orbits-ok""","""Kepler-36 b"""
1082,300,2.67E+25,19210000,17270000,150,5,240,4.84E+25,123911,[1447920 1447740 1447920 1445940 1447440 197700],[1134480 1134780 1134540 1133640 1135140 966660],"""orbits-ok""","""Kepler-36 b"""
1083,300,2.67E+25,19210000,17270000,150,5,240,5.16E+25,123911,[1447920 1447740 1447920 1445940 1447440 197700],[1134480 1134720 1134480 1133520 1135140 966660],"""orbits-ok""","""Kepler-36 b"""
1084,300,2.67E+25,19210000,17270000,150,5,244,4.52E+25,123911,[1447920 1447740 1447920 1445940 1447440 197700],[1134600 1134780 1134600 1133760 1135140 966660],"""orbits-ok""","""Kepler-36 b"""
1086,300,2.67E+25,19210000,17270000,150,5,244,5.16E+25,123911,[1447920 1447740 1447920 1445940 1447440 197700],[1134480 1134720 1134480 1133520 1135140 966660],"""orbits-ok""","""Kepler-36 b"""
1085,300,2.67E+25,19210000,17270000,150,5,244,4.84E+25,123911,[1447920 1447740 1447920 1445940 1447440 197700],[1134480 1134780 1134540 1133640 1135140 966660],"""orbits-ok""","""Kepler-36 b"""
1088,300,2.67E+25,19210000,17270000,150,5,150,4.84E+25,123911,[1447920 1447740 1447920 1445940 1447440 197700],[1134480 1134780 1134540 1133640 1135140 966660],"""orbits-ok""","""Kepler-36 b"""
1087,300,2.67E+25,19210000,17270000,150,5,150,4.52E+25,123911,[1447920 1447740 1447920 1445940 1447440 197700],[1134600 1134780 1134600 1133760 1135140 966660],"""orbits-ok""","""Kepler-36 b"""
1089,300,2.67E+25,19210000,17270000,150,5,150,5.16E+25,123911,[1447920 1447740 1447920 1445940 1447440 197700],[1134480 1134720 1134480 1133520 1135140 966660],"""orbits-ok""","""Kepler-36 b"""
1090,300,2.67E+25,19210000,17270000,150,8,240,4.52E+25,124360,[1451520 1451400 1451520 1449480 1451220 206460],[1134720 1134900 1134780 1133820 1135080 966720],"""orbits-ok""","""Kepler-36 b"""
1091,300,2.67E+25,19210000,17270000,150,8,240,4.84E+25,124360,[1451520 1451400 1451520 1449480 1451220 206460],[1134660 1134900 1134720 1133700 1135140 966660],"""orbits-ok""","""Kepler-36 b"""
1092,300,2.67E+25,19210000,17270000,150,8,240,5.16E+25,124360,[1451520 1451400 1451520 1449480 1451220 206460],[1134600 1134840 1134720 1133640 1135080 966660],"""orbits-ok""","""Kepler-36 b"""
1093,300,2.67E+25,19210000,17270000,150,8,244,4.52E+25,124360,[1451520 1451400 1451520 1449480 1451220 206460],[1134720 1134900 1134780 1133820 1135080 966720],"""orbits-ok""","""Kepler-36 b"""
1094,300,2.67E+25,19210000,17270000,150,8,244,4.84E+25,124360,[1451520 1451400 1451520 1449480 1451220 206460],[1134660 1134900 1134720 1133700 1135140 966660],"""orbits-ok""","""Kepler-36 b"""
1095,300,2.67E+25,19210000,17270000,150,8,244,5.16E+25,124360,[1451520 1451400 1451520 1449480 1451220 206460],[1134600 1134840 1134720 1133640 1135080 966660],"""orbits-ok""","""Kepler-36 b"""
1096,300,2.67E+25,19210000,17270000,150,8,150,4.52E+25,124360,[1451520 1451400 1451520 1449480 1451220 206460],[1134720 1134900 1134780 1133820 1135080 966720],"""orbits-ok""","""Kepler-36 b"""
1097,300,2.67E+25,19210000,17270000,150,8,150,4.84E+25,124360,[1451520 1451400 1451520 1449480 1451220 206460],[1134660 1134900 1134720 1133700 1135140 966660],"""orbits-ok""","""Kepler-36 b"""
1098,300,2.67E+25,19210000,17270000,150,8,150,5.16E+25,124360,[1451520 1451400 1451520 1449480 1451220 206460],[1134600 1134840 1134720 1133640 1135080 966660],"""orbits-ok""","""Kepler-36 b"""
1099,300,2.67E+25,19210000,17270000,150,145,240,4.52E+25,130364,[1412220 1412400 1415280 1416780 1416600 748560],[1140720 1140540 1139880 1135140 1135440 1135500 966780],"""orbits-ok""","""Kepler-36 b"""
1100,300,2.67E+25,19210000,17270000,150,145,240,4.84E+25,130364,[1412220 1412400 1415340 1416720 1416600 748560],[1141080 1140900 1140180 1135200 1135440 1135500 966780],"""orbits-ok""","""Kepler-36 b"""
1101,300,2.67E+25,19210000,17270000,150,145,240,5.16E+25,130364,[1412220 1412400 1415340 1416720 1416660 748500],[1141440 1141260 1140540 1135140 1135440 1135560 966780],"""orbits-ok""","""Kepler-36 b"""
1103,300,2.67E+25,19210000,17270000,150,145,244,4.84E+25,130364,[1412220 1412400 1415340 1416720 1416600 748560],[1141080 1140900 1140180 1135200 1135440 1135500 966780],"""orbits-ok""","""Kepler-36 b"""
1102,300,2.67E+25,19210000,17270000,150,145,244,4.52E+25,130364,[1412220 1412400 1415280 1416780 1416600 748560],[1140720 1140540 1139880 1135140 1135440 1135500 966780],"""orbits-ok""","""Kepler-36 b"""
1104,300,2.67E+25,19210000,17270000,150,145,244,5.16E+25,130364,[1412220 1412400 1415340 1416720 1416660 748500],[1141440 1141260 1140540 1135140 1135440 1135560 966780],"""orbits-ok""","""Kepler-36 b"""
1105,300,2.67E+25,19210000,17270000,150,145,150,4.52E+25,130364,[1412220 1412400 1415280 1416780 1416600 748560],[1140720 1140540 1139880 1135140 1135440 1135500 966780],"""orbits-ok""","""Kepler-36 b"""
1106,300,2.67E+25,19210000,17270000,150,145,150,4.84E+25,130364,[1412220 1412400 1415340 1416720 1416600 748560],[1141080 1140900 1140180 1135200 1135440 1135500 966780],"""orbits-ok""","""Kepler-36 b"""
1107,300,2.67E+25,19210000,17270000,150,145,150,5.16E+25,130364,[1412220 1412400 1415340 1416720 1416660 748500],[1141440 1141260 1140540 1135140 1135440 1135560 966780],"""orbits-ok""","""Kepler-36 b"""
1109,300,2.67E+25,19210000,17270000,145,5,240,4.84E+25,123896,[1447680 1447500 1447620 1445820 1447440 197700],[1137600 1137780 1137600 1136700 1137780 974340],"""orbits-ok""","""Kepler-36 b"""
1108,300,2.67E+25,19210000,17270000,145,5,240,4.52E+25,123896,[1447680 1447500 1447620 1445820 1447440 197700],[1137660 1137780 1137660 1136760 1137780 974340],"""orbits-ok""","""Kepler-36 b"""
1110,300,2.67E+25,19210000,17270000,145,5,240,5.16E+25,123896,[1447680 1447500 1447620 1445820 1447440 197700],[1137600 1137780 1137540 1136640 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
1111,300,2.67E+25,19210000,17270000,145,5,244,4.52E+25,123896,[1447680 1447500 1447620 1445820 1447440 197700],[1137660 1137780 1137660 1136760 1137780 974340],"""orbits-ok""","""Kepler-36 b"""
1112,300,2.67E+25,19210000,17270000,145,5,244,4.84E+25,123896,[1447680 1447500 1447620 1445820 1447440 197700],[1137600 1137780 1137600 1136700 1137780 974340],"""orbits-ok""","""Kepler-36 b"""
1115,300,2.67E+25,19210000,17270000,145,5,150,4.84E+25,123896,[1447680 1447500 1447620 1445820 1447440 197700],[1137600 1137780 1137600 1136700 1137780 974340],"""orbits-ok""","""Kepler-36 b"""
1113,300,2.67E+25,19210000,17270000,145,5,244,5.16E+25,123896,[1447680 1447500 1447620 1445820 1447440 197700],[1137600 1137780 1137540 1136640 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
1114,300,2.67E+25,19210000,17270000,145,5,150,4.52E+25,123896,[1447680 1447500 1447620 1445820 1447440 197700],[1137660 1137780 1137660 1136760 1137780 974340],"""orbits-ok""","""Kepler-36 b"""
1116,300,2.67E+25,19210000,17270000,145,5,150,5.16E+25,123896,[1447680 1447500 1447620 1445820 1447440 197700],[1137600 1137780 1137540 1136640 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
1119,300,2.67E+25,19210000,17270000,145,8,240,5.16E+25,124347,[1451280 1451100 1451220 1449600 1451160 206460],[1137780 1137900 1137780 1136940 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
1120,300,2.67E+25,19210000,17270000,145,8,244,4.52E+25,124347,[1451280 1451100 1451220 1449600 1451160 206460],[1137780 1137960 1137780 1137060 1137780 974340],"""orbits-ok""","""Kepler-36 b"""
1117,300,2.67E+25,19210000,17270000,145,8,240,4.52E+25,124347,[1451280 1451100 1451220 1449600 1451160 206460],[1137780 1137960 1137780 1137060 1137780 974340],"""orbits-ok""","""Kepler-36 b"""
1118,300,2.67E+25,19210000,17270000,145,8,240,4.84E+25,124347,[1451280 1451100 1451220 1449600 1451160 206460],[1137780 1137960 1137720 1137000 1137780 974340],"""orbits-ok""","""Kepler-36 b"""
1121,300,2.67E+25,19210000,17270000,145,8,244,4.84E+25,124347,[1451280 1451100 1451220 1449600 1451160 206460],[1137780 1137960 1137720 1137000 1137780 974340],"""orbits-ok""","""Kepler-36 b"""
1122,300,2.67E+25,19210000,17270000,145,8,244,5.16E+25,124347,[1451280 1451100 1451220 1449600 1451160 206460],[1137780 1137900 1137780 1136940 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
1123,300,2.67E+25,19210000,17270000,145,8,150,4.52E+25,124347,[1451280 1451100 1451220 1449600 1451160 206460],[1137780 1137960 1137780 1137060 1137780 974340],"""orbits-ok""","""Kepler-36 b"""
1124,300,2.67E+25,19210000,17270000,145,8,150,4.84E+25,124347,[1451280 1451100 1451220 1449600 1451160 206460],[1137780 1137960 1137720 1137000 1137780 974340],"""orbits-ok""","""Kepler-36 b"""
1125,300,2.67E+25,19210000,17270000,145,8,150,5.16E+25,124347,[1451280 1451100 1451220 1449600 1451160 206460],[1137780 1137900 1137780 1136940 1137720 974340],"""orbits-ok""","""Kepler-36 b"""
1126,300,2.67E+25,19210000,17270000,145,145,240,4.52E+25,130469,[1414860 1414980 1416420 1416720 1416600 748560],[1140300 1140120 1140420 1137900 1138140 1138200 974400],"""orbits-ok""","""Kepler-36 b"""
1128,300,2.67E+25,19210000,17270000,145,145,240,5.16E+25,130469,[1414860 1414980 1416420 1416720 1416600 748560],[1140600 1140420 1140780 1137900 1138140 1138260 974400],"""orbits-ok""","""Kepler-36 b"""
1127,300,2.67E+25,19210000,17270000,145,145,240,4.84E+25,130469,[1414860 1414980 1416420 1416720 1416600 748560],[1140480 1140240 1140600 1137900 1138200 1138200 974400],"""orbits-ok""","""Kepler-36 b"""
1129,300,2.67E+25,19210000,17270000,145,145,244,4.52E+25,130469,[1414860 1414980 1416420 1416720 1416600 748560],[1140300 1140120 1140420 1137900 1138140 1138200 974400],"""orbits-ok""","""Kepler-36 b"""
1130,300,2.67E+25,19210000,17270000,145,145,244,4.84E+25,130469,[1414860 1414980 1416420 1416720 1416600 748560],[1140480 1140240 1140600 1137900 1138200 1138200 974400],"""orbits-ok""","""Kepler-36 b"""
1131,300,2.67E+25,19210000,17270000,145,145,244,5.16E+25,130469,[1414860 1414980 1416420 1416720 1416600 748560],[1140600 1140420 1140780 1137900 1138140 1138260 974400],"""orbits-ok""","""Kepler-36 b"""
1132,300,2.67E+25,19210000,17270000,145,145,150,4.52E+25,130469,[1414860 1414980 1416420 1416720 1416600 748560],[1140300 1140120 1140420 1137900 1138140 1138200 974400],"""orbits-ok""","""Kepler-36 b"""
1133,300,2.67E+25,19210000,17270000,145,145,150,4.84E+25,130469,[1414860 1414980 1416420 1416720 1416600 748560],[1140480 1140240 1140600 1137900 1138200 1138200 974400],"""orbits-ok""","""Kepler-36 b"""
1134,300,2.67E+25,19210000,17270000,145,145,150,5.16E+25,130469,[1414860 1414980 1416420 1416720 1416600 748560],[1140600 1140420 1140780 1137900 1138140 1138260 974400],"""orbits-ok""","""Kepler-36 b"""
1138,300,2.67E+25,19210000,17560000,300,5,244,4.52E+25,124091,[1449540 1449360 1449420 1449720 1449540 197880],[1258200 1258260 1258020 1257780 1258620 96780],"""orbits-ok""","""Kepler-36 b"""
1136,300,2.67E+25,19210000,17560000,300,5,240,4.84E+25,124092,[1449540 1449420 1449420 1449720 1449540 197880],[1257900 1258020 1257780 1257480 1258440 96720],"""orbits-ok""","""Kepler-36 b"""
1135,300,2.67E+25,19210000,17560000,300,5,240,4.52E+25,124091,[1449540 1449360 1449420 1449720 1449540 197880],[1258200 1258260 1258020 1257780 1258620 96780],"""orbits-ok""","""Kepler-36 b"""
1139,300,2.67E+25,19210000,17560000,300,5,244,4.84E+25,124092,[1449540 1449420 1449420 1449720 1449540 197880],[1257900 1258020 1257780 1257480 1258440 96720],"""orbits-ok""","""Kepler-36 b"""
1137,300,2.67E+25,19210000,17560000,300,5,240,5.16E+25,124093,[1449600 1449360 1449480 1449720 1449540 197880],[1257660 1257720 1257480 1257180 1258260 96720],"""orbits-ok""","""Kepler-36 b"""
1140,300,2.67E+25,19210000,17560000,300,5,244,5.16E+25,124093,[1449600 1449360 1449480 1449720 1449540 197880],[1257660 1257720 1257480 1257180 1258260 96720],"""orbits-ok""","""Kepler-36 b"""
1144,300,2.67E+25,19210000,17560000,300,8,240,4.52E+25,124517,[1452900 1452720 1452840 1453020 1452960 206580],[1258860 1258920 1258680 1258380 1259580 96780],"""orbits-ok""","""Kepler-36 b"""
1145,300,2.67E+25,19210000,17560000,300,8,240,4.84E+25,124518,[1452900 1452780 1452780 1453080 1452960 206580],[1258680 1258680 1258440 1258140 1259400 96780],"""orbits-ok""","""Kepler-36 b"""
1141,300,2.67E+25,19210000,17560000,300,5,150,4.52E+25,124091,[1449540 1449360 1449420 1449720 1449540 197880],[1258200 1258260 1258020 1257780 1258620 96780],"""orbits-ok""","""Kepler-36 b"""
1147,300,2.67E+25,19210000,17560000,300,8,244,4.52E+25,124517,[1452900 1452720 1452840 1453020 1452960 206580],[1258860 1258920 1258680 1258380 1259580 96780],"""orbits-ok""","""Kepler-36 b"""
1142,300,2.67E+25,19210000,17560000,300,5,150,4.84E+25,124092,[1449540 1449420 1449420 1449720 1449540 197880],[1257900 1258020 1257780 1257480 1258440 96720],"""orbits-ok""","""Kepler-36 b"""
1143,300,2.67E+25,19210000,17560000,300,5,150,5.16E+25,124093,[1449600 1449360 1449480 1449720 1449540 197880],[1257660 1257720 1257480 1257180 1258260 96720],"""orbits-ok""","""Kepler-36 b"""
1146,300,2.67E+25,19210000,17560000,300,8,240,5.16E+25,124519,[1452900 1452780 1452840 1453080 1452960 206580],[1258380 1258500 1258200 1257900 1259220 96780],"""orbits-ok""","""Kepler-36 b"""
1148,300,2.67E+25,19210000,17560000,300,8,244,4.84E+25,124518,[1452900 1452780 1452780 1453080 1452960 206580],[1258680 1258680 1258440 1258140 1259400 96780],"""orbits-ok""","""Kepler-36 b"""
1150,300,2.67E+25,19210000,17560000,300,8,150,4.52E+25,124517,[1452900 1452720 1452840 1453020 1452960 206580],[1258860 1258920 1258680 1258380 1259580 96780],"""orbits-ok""","""Kepler-36 b"""
1152,300,2.67E+25,19210000,17560000,300,8,150,5.16E+25,124519,[1452900 1452780 1452840 1453080 1452960 206580],[1258380 1258500 1258200 1257900 1259220 96780],"""orbits-ok""","""Kepler-36 b"""
1149,300,2.67E+25,19210000,17560000,300,8,244,5.16E+25,124519,[1452900 1452780 1452840 1453080 1452960 206580],[1258380 1258500 1258200 1257900 1259220 96780],"""orbits-ok""","""Kepler-36 b"""
1151,300,2.67E+25,19210000,17560000,300,8,150,4.84E+25,124518,[1452900 1452780 1452780 1453080 1452960 206580],[1258680 1258680 1258440 1258140 1259400 96780],"""orbits-ok""","""Kepler-36 b"""
1156,300,2.67E+25,19210000,17560000,300,145,244,4.52E+25,129953,[1401600 1400760 1411800 1417260 1417200 748560],[1283580 1284780 1267380 1261140 1261200 1261560 96780],"""orbits-ok""","""Kepler-36 b"""
1153,300,2.67E+25,19210000,17560000,300,145,240,4.52E+25,129953,[1401600 1400760 1411800 1417260 1417200 748560],[1283580 1284780 1267380 1261140 1261200 1261560 96780],"""orbits-ok""","""Kepler-36 b"""
1155,300,2.67E+25,19210000,17560000,300,145,240,5.16E+25,129951,[1401600 1400640 1411800 1417260 1417200 748560],[1286700 1288260 1268220 1261140 1261140 1261500 96780],"""orbits-ok""","""Kepler-36 b"""
1154,300,2.67E+25,19210000,17560000,300,145,240,4.84E+25,129952,[1401600 1400700 1411800 1417260 1417200 748560],[1285140 1286520 1267800 1261140 1261200 1261500 96780],"""orbits-ok""","""Kepler-36 b"""
1160,300,2.67E+25,19210000,17560000,300,145,150,4.84E+25,129952,[1401600 1400700 1411800 1417260 1417200 748560],[1285140 1286520 1267800 1261140 1261200 1261500 96780],"""orbits-ok""","""Kepler-36 b"""
1157,300,2.67E+25,19210000,17560000,300,145,244,4.84E+25,129952,[1401600 1400700 1411800 1417260 1417200 748560],[1285140 1286520 1267800 1261140 1261200 1261500 96780],"""orbits-ok""","""Kepler-36 b"""
1159,300,2.67E+25,19210000,17560000,300,145,150,4.52E+25,129953,[1401600 1400760 1411800 1417260 1417200 748560],[1283580 1284780 1267380 1261140 1261200 1261560 96780],"""orbits-ok""","""Kepler-36 b"""
1158,300,2.67E+25,19210000,17560000,300,145,244,5.16E+25,129951,[1401600 1400640 1411800 1417260 1417200 748560],[1286700 1288260 1268220 1261140 1261140 1261500 96780],"""orbits-ok""","""Kepler-36 b"""
1161,300,2.67E+25,19210000,17560000,300,145,150,5.16E+25,129951,[1401600 1400640 1411800 1417260 1417200 748560],[1286700 1288260 1268220 1261140 1261140 1261500 96780],"""orbits-ok""","""Kepler-36 b"""
1162,300,2.67E+25,19210000,17560000,150,5,240,4.52E+25,123860,[1446840 1446780 1446960 1445880 1447440 197700],[1165620 1165620 1165440 1166160 1164720 993720],"""orbits-ok""","""years-ok"""
1163,300,2.67E+25,19210000,17560000,150,5,240,4.84E+25,123860,[1446840 1446780 1446960 1445880 1447440 197700],[1165680 1165680 1165440 1166220 1164720 993720],"""orbits-ok""","""years-ok"""
1164,300,2.67E+25,19210000,17560000,150,5,240,5.16E+25,123860,[1446840 1446780 1446960 1445880 1447440 197700],[1165740 1165740 1165440 1166280 1164720 993720],"""orbits-ok""","""years-ok"""
1170,300,2.67E+25,19210000,17560000,150,5,150,5.16E+25,123860,[1446840 1446780 1446960 1445880 1447440 197700],[1165740 1165740 1165440 1166280 1164720 993720],"""orbits-ok""","""years-ok"""
1165,300,2.67E+25,19210000,17560000,150,5,244,4.52E+25,123860,[1446840 1446780 1446960 1445880 1447440 197700],[1165620 1165620 1165440 1166160 1164720 993720],"""orbits-ok""","""years-ok"""
