BehaviorSpace results (NetLogo 3D 5.0.4),,,,,,,,,,,,,
/home/ouit-modelling4all/kkahn/models/Kepler-36-experiment.nlogo3d,,,,,,,,,,,,,
BIG,,,,,,,,,,,,,
09/03/2013 11:26:05:497 +0100,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,
-50,50,-50,50,,,,,,,,,,
[run number],the-kepler-36-c-mean-anomaly,the-kepler-36-b-mass,the-kepler-36-c-semi-major-axis,the-kepler-36-b-semi-major-axis,the-kepler-36-b-mean-anomaly,the-kepler-36-c-logitude,the-kepler-36-b-logitude,the-kepler-36-c-mass,[step],[my-orbits-length] of the-kepler-36-c,[my-orbits-length] of the-kepler-36-b,orbits-ok,years-ok
2022,300,2.85E+25,19530000,17560000,145,145,244,5.16E+25,133707,[1450200 1450440 1451700 1452000 1451940 766140],[1170120 1169820 1170300 1167660 1167900 1167960 1001640],"""orbits-ok""","""years-ok"""
2023,300,2.85E+25,19530000,17560000,145,145,150,4.52E+25,133707,[1450200 1450440 1451700 1452000 1451940 766140],[1169820 1169580 1169940 1167660 1167900 1167900 1001640],"""orbits-ok""","""years-ok"""
2024,300,2.85E+25,19530000,17560000,145,145,150,4.84E+25,133707,[1450200 1450440 1451700 1452000 1451940 766140],[1169940 1169760 1170120 1167600 1167900 1167960 1001640],"""orbits-ok""","""years-ok"""
2026,300,2.85E+25,19530000,17270000,300,5,240,4.52E+25,127021,[1483740 1484220 1484040 1484100 1484280 200880],[1229640 1228920 1229220 1229280 1228980 1229280 95700],"""orbits-ok""","""Kepler-36 c"""
2028,300,2.85E+25,19530000,17270000,300,5,240,5.16E+25,127020,[1483680 1484220 1484040 1484100 1484280 200880],[1229460 1228620 1228980 1228980 1228680 1228980 95700],"""orbits-ok""","""Kepler-36 c"""
2027,300,2.85E+25,19530000,17270000,300,5,240,4.84E+25,127021,[1483740 1484220 1484040 1484100 1484280 200880],[1229520 1228800 1229100 1229100 1228860 1229100 95700],"""orbits-ok""","""Kepler-36 c"""
2029,300,2.85E+25,19530000,17270000,300,5,244,4.52E+25,127021,[1483740 1484220 1484040 1484100 1484280 200880],[1229640 1228920 1229220 1229280 1228980 1229280 95700],"""orbits-ok""","""Kepler-36 c"""
2030,300,2.85E+25,19530000,17270000,300,5,244,4.84E+25,127021,[1483740 1484220 1484040 1484100 1484280 200880],[1229520 1228800 1229100 1229100 1228860 1229100 95700],"""orbits-ok""","""Kepler-36 c"""
2031,300,2.85E+25,19530000,17270000,300,5,244,5.16E+25,127020,[1483680 1484220 1484040 1484100 1484280 200880],[1229460 1228620 1228980 1228980 1228680 1228980 95700],"""orbits-ok""","""Kepler-36 c"""
2032,300,2.85E+25,19530000,17270000,300,5,150,4.52E+25,127021,[1483740 1484220 1484040 1484100 1484280 200880],[1229640 1228920 1229220 1229280 1228980 1229280 95700],"""orbits-ok""","""Kepler-36 c"""
2033,300,2.85E+25,19530000,17270000,300,5,150,4.84E+25,127021,[1483740 1484220 1484040 1484100 1484280 200880],[1229520 1228800 1229100 1229100 1228860 1229100 95700],"""orbits-ok""","""Kepler-36 c"""
2034,300,2.85E+25,19530000,17270000,300,5,150,5.16E+25,127020,[1483680 1484220 1484040 1484100 1484280 200880],[1229460 1228620 1228980 1228980 1228680 1228980 95700],"""orbits-ok""","""Kepler-36 c"""
2035,300,2.85E+25,19530000,17270000,300,8,240,4.52E+25,127461,[1487160 1487700 1487520 1487640 1487760 209880],[1230000 1229340 1229640 1229640 1229400 1229760 95700],"""orbits-ok""","""Kepler-36 c"""
2036,300,2.85E+25,19530000,17270000,300,8,240,4.84E+25,127461,[1487160 1487700 1487520 1487640 1487760 209880],[1229940 1229220 1229520 1229520 1229280 1229640 95700],"""orbits-ok""","""Kepler-36 c"""
2038,300,2.85E+25,19530000,17270000,300,8,244,4.52E+25,127461,[1487160 1487700 1487520 1487640 1487760 209880],[1230000 1229340 1229640 1229640 1229400 1229760 95700],"""orbits-ok""","""Kepler-36 c"""
2037,300,2.85E+25,19530000,17270000,300,8,240,5.16E+25,127461,[1487160 1487700 1487520 1487640 1487760 209880],[1229820 1229100 1229400 1229460 1229100 1229580 95700],"""orbits-ok""","""Kepler-36 c"""
2043,300,2.85E+25,19530000,17270000,300,8,150,5.16E+25,127461,[1487160 1487700 1487520 1487640 1487760 209880],[1229820 1229100 1229400 1229460 1229100 1229580 95700],"""orbits-ok""","""Kepler-36 c"""
2040,300,2.85E+25,19530000,17270000,300,8,244,5.16E+25,127461,[1487160 1487700 1487520 1487640 1487760 209880],[1229820 1229100 1229400 1229460 1229100 1229580 95700],"""orbits-ok""","""Kepler-36 c"""
2042,300,2.85E+25,19530000,17270000,300,8,150,4.84E+25,127461,[1487160 1487700 1487520 1487640 1487760 209880],[1229940 1229220 1229520 1229520 1229280 1229640 95700],"""orbits-ok""","""Kepler-36 c"""
2041,300,2.85E+25,19530000,17270000,300,8,150,4.52E+25,127461,[1487160 1487700 1487520 1487640 1487760 209880],[1230000 1229340 1229640 1229640 1229400 1229760 95700],"""orbits-ok""","""Kepler-36 c"""
2039,300,2.85E+25,19530000,17270000,300,8,244,4.84E+25,127461,[1487160 1487700 1487520 1487640 1487760 209880],[1229940 1229220 1229520 1229520 1229280 1229640 95700],"""orbits-ok""","""Kepler-36 c"""
2044,300,2.85E+25,19530000,17270000,300,145,240,4.52E+25,133131,[1439940 1440240 1440240 1448760 1452480 766200],[1246080 1245780 1245780 1235460 1230780 1230960 95760],"""orbits-ok""","""Kepler-36 b"""
2045,300,2.85E+25,19530000,17270000,300,145,240,4.84E+25,133129,[1439940 1440180 1440180 1448760 1452480 766200],[1247220 1246920 1246920 1235640 1230780 1230960 95760],"""orbits-ok""","""Kepler-36 b"""
2046,300,2.85E+25,19530000,17270000,300,145,240,5.16E+25,133126,[1439880 1440120 1440180 1448700 1452480 766200],[1248360 1248000 1248060 1235940 1230720 1230960 95760],"""orbits-ok""","""Kepler-36 b"""
2047,300,2.85E+25,19530000,17270000,300,145,244,4.52E+25,133131,[1439940 1440240 1440240 1448760 1452480 766200],[1246080 1245780 1245780 1235460 1230780 1230960 95760],"""orbits-ok""","""Kepler-36 b"""
2052,300,2.85E+25,19530000,17270000,300,145,150,5.16E+25,133126,[1439880 1440120 1440180 1448700 1452480 766200],[1248360 1248000 1248060 1235940 1230720 1230960 95760],"""orbits-ok""","""Kepler-36 b"""
2048,300,2.85E+25,19530000,17270000,300,145,244,4.84E+25,133129,[1439940 1440180 1440180 1448760 1452480 766200],[1247220 1246920 1246920 1235640 1230780 1230960 95760],"""orbits-ok""","""Kepler-36 b"""
2049,300,2.85E+25,19530000,17270000,300,145,244,5.16E+25,133126,[1439880 1440120 1440180 1448700 1452480 766200],[1248360 1248000 1248060 1235940 1230720 1230960 95760],"""orbits-ok""","""Kepler-36 b"""
2050,300,2.85E+25,19530000,17270000,300,145,150,4.52E+25,133131,[1439940 1440240 1440240 1448760 1452480 766200],[1246080 1245780 1245780 1235460 1230780 1230960 95760],"""orbits-ok""","""Kepler-36 b"""
2051,300,2.85E+25,19530000,17270000,300,145,150,4.84E+25,133129,[1439940 1440180 1440180 1448760 1452480 766200],[1247220 1246920 1246920 1235640 1230780 1230960 95760],"""orbits-ok""","""Kepler-36 b"""
2053,300,2.85E+25,19530000,17270000,150,5,240,4.52E+25,126919,[1482120 1483320 1483260 1482600 1483020 200820],[1134720 1134840 1134840 1134600 1135260 966660],"""orbits-ok""","""Kepler-36 c"""
2054,300,2.85E+25,19530000,17270000,150,5,240,4.84E+25,126919,[1482120 1483320 1483260 1482600 1483020 200820],[1134660 1134840 1134780 1134540 1135260 966660],"""orbits-ok""","""Kepler-36 c"""
2055,300,2.85E+25,19530000,17270000,150,5,240,5.16E+25,126918,[1482060 1483320 1483260 1482600 1483020 200820],[1134660 1134780 1134780 1134480 1135260 966660],"""orbits-ok""","""Kepler-36 c"""
2056,300,2.85E+25,19530000,17270000,150,5,244,4.52E+25,126919,[1482120 1483320 1483260 1482600 1483020 200820],[1134720 1134840 1134840 1134600 1135260 966660],"""orbits-ok""","""Kepler-36 c"""
2061,300,2.85E+25,19530000,17270000,150,5,150,5.16E+25,126918,[1482060 1483320 1483260 1482600 1483020 200820],[1134660 1134780 1134780 1134480 1135260 966660],"""orbits-ok""","""Kepler-36 c"""
2062,300,2.85E+25,19530000,17270000,150,8,240,4.52E+25,127379,[1485780 1487100 1487040 1486260 1486740 209820],[1134720 1134900 1134840 1134540 1135200 966720],"""orbits-ok""","""Kepler-36 c"""
2057,300,2.85E+25,19530000,17270000,150,5,244,4.84E+25,126919,[1482120 1483320 1483260 1482600 1483020 200820],[1134660 1134840 1134780 1134540 1135260 966660],"""orbits-ok""","""Kepler-36 c"""
2063,300,2.85E+25,19530000,17270000,150,8,240,4.84E+25,127379,[1485780 1487100 1487040 1486260 1486740 209820],[1134660 1134840 1134840 1134540 1135200 966660],"""orbits-ok""","""Kepler-36 c"""
2058,300,2.85E+25,19530000,17270000,150,5,244,5.16E+25,126918,[1482060 1483320 1483260 1482600 1483020 200820],[1134660 1134780 1134780 1134480 1135260 966660],"""orbits-ok""","""Kepler-36 c"""
2059,300,2.85E+25,19530000,17270000,150,5,150,4.52E+25,126919,[1482120 1483320 1483260 1482600 1483020 200820],[1134720 1134840 1134840 1134600 1135260 966660],"""orbits-ok""","""Kepler-36 c"""
2060,300,2.85E+25,19530000,17270000,150,5,150,4.84E+25,126919,[1482120 1483320 1483260 1482600 1483020 200820],[1134660 1134840 1134780 1134540 1135260 966660],"""orbits-ok""","""Kepler-36 c"""
2065,300,2.85E+25,19530000,17270000,150,8,244,4.52E+25,127379,[1485780 1487100 1487040 1486260 1486740 209820],[1134720 1134900 1134840 1134540 1135200 966720],"""orbits-ok""","""Kepler-36 c"""
2064,300,2.85E+25,19530000,17270000,150,8,240,5.16E+25,127379,[1485780 1487100 1487040 1486260 1486740 209820],[1134660 1134840 1134780 1134480 1135200 966660],"""orbits-ok""","""Kepler-36 c"""
2066,300,2.85E+25,19530000,17270000,150,8,244,4.84E+25,127379,[1485780 1487100 1487040 1486260 1486740 209820],[1134660 1134840 1134840 1134540 1135200 966660],"""orbits-ok""","""Kepler-36 c"""
2068,300,2.85E+25,19530000,17270000,150,8,150,4.52E+25,127379,[1485780 1487100 1487040 1486260 1486740 209820],[1134720 1134900 1134840 1134540 1135200 966720],"""orbits-ok""","""Kepler-36 c"""
2067,300,2.85E+25,19530000,17270000,150,8,244,5.16E+25,127379,[1485780 1487100 1487040 1486260 1486740 209820],[1134660 1134840 1134780 1134480 1135200 966660],"""orbits-ok""","""Kepler-36 c"""
2070,300,2.85E+25,19530000,17270000,150,8,150,5.16E+25,127379,[1485780 1487100 1487040 1486260 1486740 209820],[1134660 1134840 1134780 1134480 1135200 966660],"""orbits-ok""","""Kepler-36 c"""
2071,300,2.85E+25,19530000,17270000,150,145,240,4.52E+25,133812,[1453200 1453260 1452060 1452120 1451940 766140],[1134180 1134120 1134060 1135200 1135320 1135500 966780],"""orbits-ok""","""Kepler-36 b"""
2069,300,2.85E+25,19530000,17270000,150,8,150,4.84E+25,127379,[1485780 1487100 1487040 1486260 1486740 209820],[1134660 1134840 1134840 1134540 1135200 966660],"""orbits-ok""","""Kepler-36 c"""
2072,300,2.85E+25,19530000,17270000,150,145,240,4.84E+25,133812,[1453200 1453260 1452060 1452120 1451940 766140],[1134120 1134060 1133940 1135140 1135380 1135500 966780],"""orbits-ok""","""Kepler-36 b"""
2073,300,2.85E+25,19530000,17270000,150,145,240,5.16E+25,133812,[1453200 1453260 1452120 1452060 1451940 766140],[1134060 1133940 1133820 1135200 1135380 1135500 966780],"""orbits-ok""","""Kepler-36 b"""
2074,300,2.85E+25,19530000,17270000,150,145,244,4.52E+25,133812,[1453200 1453260 1452060 1452120 1451940 766140],[1134180 1134120 1134060 1135200 1135320 1135500 966780],"""orbits-ok""","""Kepler-36 b"""
2075,300,2.85E+25,19530000,17270000,150,145,244,4.84E+25,133812,[1453200 1453260 1452060 1452120 1451940 766140],[1134120 1134060 1133940 1135140 1135380 1135500 966780],"""orbits-ok""","""Kepler-36 b"""
2076,300,2.85E+25,19530000,17270000,150,145,244,5.16E+25,133812,[1453200 1453260 1452120 1452060 1451940 766140],[1134060 1133940 1133820 1135200 1135380 1135500 966780],"""orbits-ok""","""Kepler-36 b"""
2077,300,2.85E+25,19530000,17270000,150,145,150,4.52E+25,133812,[1453200 1453260 1452060 1452120 1451940 766140],[1134180 1134120 1134060 1135200 1135320 1135500 966780],"""orbits-ok""","""Kepler-36 b"""
2079,300,2.85E+25,19530000,17270000,150,145,150,5.16E+25,133812,[1453200 1453260 1452120 1452060 1451940 766140],[1134060 1133940 1133820 1135200 1135380 1135500 966780],"""orbits-ok""","""Kepler-36 b"""
2078,300,2.85E+25,19530000,17270000,150,145,150,4.84E+25,133812,[1453200 1453260 1452060 1452120 1451940 766140],[1134120 1134060 1133940 1135140 1135380 1135500 966780],"""orbits-ok""","""Kepler-36 b"""
2080,300,2.85E+25,19530000,17270000,145,5,240,4.52E+25,126915,[1482300 1483320 1483320 1482120 1483020 200820],[1137360 1137600 1137480 1137120 1137900 974340],"""orbits-ok""","""Kepler-36 c"""
2082,300,2.85E+25,19530000,17270000,145,5,240,5.16E+25,126915,[1482300 1483320 1483380 1482060 1483020 200820],[1137300 1137480 1137480 1137000 1137840 974340],"""orbits-ok""","""Kepler-36 c"""
2081,300,2.85E+25,19530000,17270000,145,5,240,4.84E+25,126915,[1482300 1483320 1483380 1482060 1483020 200820],[1137360 1137480 1137480 1137060 1137900 974340],"""orbits-ok""","""Kepler-36 c"""
2083,300,2.85E+25,19530000,17270000,145,5,244,4.52E+25,126915,[1482300 1483320 1483320 1482120 1483020 200820],[1137360 1137600 1137480 1137120 1137900 974340],"""orbits-ok""","""Kepler-36 c"""
2084,300,2.85E+25,19530000,17270000,145,5,244,4.84E+25,126915,[1482300 1483320 1483380 1482060 1483020 200820],[1137360 1137480 1137480 1137060 1137900 974340],"""orbits-ok""","""Kepler-36 c"""
2085,300,2.85E+25,19530000,17270000,145,5,244,5.16E+25,126915,[1482300 1483320 1483380 1482060 1483020 200820],[1137300 1137480 1137480 1137000 1137840 974340],"""orbits-ok""","""Kepler-36 c"""
2086,300,2.85E+25,19530000,17270000,145,5,150,4.52E+25,126915,[1482300 1483320 1483320 1482120 1483020 200820],[1137360 1137600 1137480 1137120 1137900 974340],"""orbits-ok""","""Kepler-36 c"""
2087,300,2.85E+25,19530000,17270000,145,5,150,4.84E+25,126915,[1482300 1483320 1483380 1482060 1483020 200820],[1137360 1137480 1137480 1137060 1137900 974340],"""orbits-ok""","""Kepler-36 c"""
2088,300,2.85E+25,19530000,17270000,145,5,150,5.16E+25,126915,[1482300 1483320 1483380 1482060 1483020 200820],[1137300 1137480 1137480 1137000 1137840 974340],"""orbits-ok""","""Kepler-36 c"""
2092,300,2.85E+25,19530000,17270000,145,8,244,4.52E+25,127373,[1485960 1487100 1486980 1485780 1486740 209820],[1137420 1137600 1137600 1137120 1137840 974340],"""orbits-ok""","""Kepler-36 c"""
2090,300,2.85E+25,19530000,17270000,145,8,240,4.84E+25,127373,[1485960 1487100 1487040 1485720 1486740 209820],[1137360 1137600 1137540 1137060 1137840 974340],"""orbits-ok""","""Kepler-36 c"""
2091,300,2.85E+25,19530000,17270000,145,8,240,5.16E+25,127373,[1485960 1487100 1487040 1485720 1486740 209820],[1137300 1137600 1137480 1137000 1137840 974340],"""orbits-ok""","""Kepler-36 c"""
2089,300,2.85E+25,19530000,17270000,145,8,240,4.52E+25,127373,[1485960 1487100 1486980 1485780 1486740 209820],[1137420 1137600 1137600 1137120 1137840 974340],"""orbits-ok""","""Kepler-36 c"""
2093,300,2.85E+25,19530000,17270000,145,8,244,4.84E+25,127373,[1485960 1487100 1487040 1485720 1486740 209820],[1137360 1137600 1137540 1137060 1137840 974340],"""orbits-ok""","""Kepler-36 c"""
2094,300,2.85E+25,19530000,17270000,145,8,244,5.16E+25,127373,[1485960 1487100 1487040 1485720 1486740 209820],[1137300 1137600 1137480 1137000 1137840 974340],"""orbits-ok""","""Kepler-36 c"""
2095,300,2.85E+25,19530000,17270000,145,8,150,4.52E+25,127373,[1485960 1487100 1486980 1485780 1486740 209820],[1137420 1137600 1137600 1137120 1137840 974340],"""orbits-ok""","""Kepler-36 c"""
2096,300,2.85E+25,19530000,17270000,145,8,150,4.84E+25,127373,[1485960 1487100 1487040 1485720 1486740 209820],[1137360 1137600 1137540 1137060 1137840 974340],"""orbits-ok""","""Kepler-36 c"""
2097,300,2.85E+25,19530000,17270000,145,8,150,5.16E+25,127373,[1485960 1487100 1487040 1485720 1486740 209820],[1137300 1137600 1137480 1137000 1137840 974340],"""orbits-ok""","""Kepler-36 c"""
2099,300,2.85E+25,19530000,17270000,145,145,240,4.84E+25,133849,[1454280 1454460 1452060 1452060 1451940 766140],[1135500 1135380 1135380 1137720 1138080 1138200 974400],"""orbits-ok""","""Kepler-36 b"""
2098,300,2.85E+25,19530000,17270000,145,145,240,4.52E+25,133849,[1454280 1454460 1452060 1452060 1451940 766140],[1135680 1135560 1135560 1137720 1138080 1138200 974400],"""orbits-ok""","""Kepler-36 b"""
2101,300,2.85E+25,19530000,17270000,145,145,244,4.52E+25,133849,[1454280 1454460 1452060 1452060 1451940 766140],[1135680 1135560 1135560 1137720 1138080 1138200 974400],"""orbits-ok""","""Kepler-36 b"""
2100,300,2.85E+25,19530000,17270000,145,145,240,5.16E+25,133849,[1454280 1454460 1452060 1452060 1451940 766140],[1135380 1135200 1135200 1137660 1138140 1138200 974400],"""orbits-ok""","""Kepler-36 b"""
2102,300,2.85E+25,19530000,17270000,145,145,244,4.84E+25,133849,[1454280 1454460 1452060 1452060 1451940 766140],[1135500 1135380 1135380 1137720 1138080 1138200 974400],"""orbits-ok""","""Kepler-36 b"""
2103,300,2.85E+25,19530000,17270000,145,145,244,5.16E+25,133849,[1454280 1454460 1452060 1452060 1451940 766140],[1135380 1135200 1135200 1137660 1138140 1138200 974400],"""orbits-ok""","""Kepler-36 b"""
2104,300,2.85E+25,19530000,17270000,145,145,150,4.52E+25,133849,[1454280 1454460 1452060 1452060 1451940 766140],[1135680 1135560 1135560 1137720 1138080 1138200 974400],"""orbits-ok""","""Kepler-36 b"""
2105,300,2.85E+25,19530000,17270000,145,145,150,4.84E+25,133849,[1454280 1454460 1452060 1452060 1451940 766140],[1135500 1135380 1135380 1137720 1138080 1138200 974400],"""orbits-ok""","""Kepler-36 b"""
2108,300,2.85E+25,19530000,17560000,300,5,240,4.84E+25,127066,[1484760 1484520 1484400 1484700 1484640 200940],[1258740 1258980 1258920 1258560 1259100 96780],"""orbits-ok""","""Kepler-36 c"""
2106,300,2.85E+25,19530000,17270000,145,145,150,5.16E+25,133849,[1454280 1454460 1452060 1452060 1451940 766140],[1135380 1135200 1135200 1137660 1138140 1138200 974400],"""orbits-ok""","""Kepler-36 b"""
2110,300,2.85E+25,19530000,17560000,300,5,244,4.52E+25,127066,[1484760 1484520 1484400 1484700 1484640 200940],[1258980 1259160 1259040 1258800 1259280 96780],"""orbits-ok""","""Kepler-36 c"""
2107,300,2.85E+25,19530000,17560000,300,5,240,4.52E+25,127066,[1484760 1484520 1484400 1484700 1484640 200940],[1258980 1259160 1259040 1258800 1259280 96780],"""orbits-ok""","""Kepler-36 c"""
2111,300,2.85E+25,19530000,17560000,300,5,244,4.84E+25,127066,[1484760 1484520 1484400 1484700 1484640 200940],[1258740 1258980 1258920 1258560 1259100 96780],"""orbits-ok""","""Kepler-36 c"""
2109,300,2.85E+25,19530000,17560000,300,5,240,5.16E+25,127067,[1484760 1484580 1484400 1484700 1484640 200940],[1258620 1258800 1258680 1258380 1258920 96780],"""orbits-ok""","""Kepler-36 c"""
2112,300,2.85E+25,19530000,17560000,300,5,244,5.16E+25,127067,[1484760 1484580 1484400 1484700 1484640 200940],[1258620 1258800 1258680 1258380 1258920 96780],"""orbits-ok""","""Kepler-36 c"""
2115,300,2.85E+25,19530000,17560000,300,5,150,5.16E+25,127067,[1484760 1484580 1484400 1484700 1484640 200940],[1258620 1258800 1258680 1258380 1258920 96780],"""orbits-ok""","""Kepler-36 c"""
2117,300,2.85E+25,19530000,17560000,300,8,240,4.84E+25,127502,[1488180 1488000 1487820 1488120 1488120 209880],[1259340 1259580 1259400 1259160 1259820 96780],"""orbits-ok""","""Kepler-36 c"""
2113,300,2.85E+25,19530000,17560000,300,5,150,4.52E+25,127066,[1484760 1484520 1484400 1484700 1484640 200940],[1258980 1259160 1259040 1258800 1259280 96780],"""orbits-ok""","""Kepler-36 c"""
2114,300,2.85E+25,19530000,17560000,300,5,150,4.84E+25,127066,[1484760 1484520 1484400 1484700 1484640 200940],[1258740 1258980 1258920 1258560 1259100 96780],"""orbits-ok""","""Kepler-36 c"""
2118,300,2.85E+25,19530000,17560000,300,8,240,5.16E+25,127502,[1488180 1487940 1487880 1488120 1488120 209880],[1259160 1259400 1259280 1258980 1259700 96780],"""orbits-ok""","""Kepler-36 c"""
2116,300,2.85E+25,19530000,17560000,300,8,240,4.52E+25,127501,[1488180 1487940 1487820 1488120 1488120 209880],[1259520 1259700 1259580 1259280 1260000 96780],"""orbits-ok""","""Kepler-36 c"""
2120,300,2.85E+25,19530000,17560000,300,8,244,4.84E+25,127502,[1488180 1488000 1487820 1488120 1488120 209880],[1259340 1259580 1259400 1259160 1259820 96780],"""orbits-ok""","""Kepler-36 c"""
2119,300,2.85E+25,19530000,17560000,300,8,244,4.52E+25,127501,[1488180 1487940 1487820 1488120 1488120 209880],[1259520 1259700 1259580 1259280 1260000 96780],"""orbits-ok""","""Kepler-36 c"""
2121,300,2.85E+25,19530000,17560000,300,8,244,5.16E+25,127502,[1488180 1487940 1487880 1488120 1488120 209880],[1259160 1259400 1259280 1258980 1259700 96780],"""orbits-ok""","""Kepler-36 c"""
2122,300,2.85E+25,19530000,17560000,300,8,150,4.52E+25,127501,[1488180 1487940 1487820 1488120 1488120 209880],[1259520 1259700 1259580 1259280 1260000 96780],"""orbits-ok""","""Kepler-36 c"""
2123,300,2.85E+25,19530000,17560000,300,8,150,4.84E+25,127502,[1488180 1488000 1487820 1488120 1488120 209880],[1259340 1259580 1259400 1259160 1259820 96780],"""orbits-ok""","""Kepler-36 c"""
2127,300,2.85E+25,19530000,17560000,300,145,240,5.16E+25,133808,[1452660 1452840 1451940 1452360 1452480 766200],[1260960 1260720 1261800 1261680 1261200 1261500 96780],"""orbits-ok""","""Kepler-36 b"""
2124,300,2.85E+25,19530000,17560000,300,8,150,5.16E+25,127502,[1488180 1487940 1487880 1488120 1488120 209880],[1259160 1259400 1259280 1258980 1259700 96780],"""orbits-ok""","""Kepler-36 c"""
2128,300,2.85E+25,19530000,17560000,300,145,244,4.52E+25,133808,[1452660 1452840 1451940 1452360 1452480 766200],[1261080 1260840 1261800 1261680 1261200 1261560 96780],"""orbits-ok""","""Kepler-36 b"""
2125,300,2.85E+25,19530000,17560000,300,145,240,4.52E+25,133808,[1452660 1452840 1451940 1452360 1452480 766200],[1261080 1260840 1261800 1261680 1261200 1261560 96780],"""orbits-ok""","""Kepler-36 b"""
2126,300,2.85E+25,19530000,17560000,300,145,240,4.84E+25,133808,[1452660 1452840 1451940 1452360 1452480 766200],[1261020 1260780 1261740 1261740 1261200 1261500 96780],"""orbits-ok""","""Kepler-36 b"""
2129,300,2.85E+25,19530000,17560000,300,145,244,4.84E+25,133808,[1452660 1452840 1451940 1452360 1452480 766200],[1261020 1260780 1261740 1261740 1261200 1261500 96780],"""orbits-ok""","""Kepler-36 b"""
2130,300,2.85E+25,19530000,17560000,300,145,244,5.16E+25,133808,[1452660 1452840 1451940 1452360 1452480 766200],[1260960 1260720 1261800 1261680 1261200 1261500 96780],"""orbits-ok""","""Kepler-36 b"""
2132,300,2.85E+25,19530000,17560000,300,145,150,4.84E+25,133808,[1452660 1452840 1451940 1452360 1452480 766200],[1261020 1260780 1261740 1261740 1261200 1261500 96780],"""orbits-ok""","""Kepler-36 b"""
2134,300,2.85E+25,19530000,17560000,150,5,240,4.52E+25,126924,[1483500 1483380 1483500 1481220 1483020 200820],[1164360 1164480 1164300 1163400 1164840 993720],"""orbits-ok""","""Kepler-36 c"""
2131,300,2.85E+25,19530000,17560000,300,145,150,4.52E+25,133808,[1452660 1452840 1451940 1452360 1452480 766200],[1261080 1260840 1261800 1261680 1261200 1261560 96780],"""orbits-ok""","""Kepler-36 b"""
2133,300,2.85E+25,19530000,17560000,300,145,150,5.16E+25,133808,[1452660 1452840 1451940 1452360 1452480 766200],[1260960 1260720 1261800 1261680 1261200 1261500 96780],"""orbits-ok""","""Kepler-36 b"""
2136,300,2.85E+25,19530000,17560000,150,5,240,5.16E+25,126924,[1483500 1483380 1483500 1481220 1483020 200820],[1164240 1164420 1164240 1163160 1164780 993720],"""orbits-ok""","""Kepler-36 c"""
2135,300,2.85E+25,19530000,17560000,150,5,240,4.84E+25,126924,[1483500 1483380 1483500 1481220 1483020 200820],[1164240 1164480 1164300 1163280 1164780 993720],"""orbits-ok""","""Kepler-36 c"""
2137,300,2.85E+25,19530000,17560000,150,5,244,4.52E+25,126924,[1483500 1483380 1483500 1481220 1483020 200820],[1164360 1164480 1164300 1163400 1164840 993720],"""orbits-ok""","""Kepler-36 c"""
2138,300,2.85E+25,19530000,17560000,150,5,244,4.84E+25,126924,[1483500 1483380 1483500 1481220 1483020 200820],[1164240 1164480 1164300 1163280 1164780 993720],"""orbits-ok""","""Kepler-36 c"""
2140,300,2.85E+25,19530000,17560000,150,5,150,4.52E+25,126924,[1483500 1483380 1483500 1481220 1483020 200820],[1164360 1164480 1164300 1163400 1164840 993720],"""orbits-ok""","""Kepler-36 c"""
2139,300,2.85E+25,19530000,17560000,150,5,244,5.16E+25,126924,[1483500 1483380 1483500 1481220 1483020 200820],[1164240 1164420 1164240 1163160 1164780 993720],"""orbits-ok""","""Kepler-36 c"""
2141,300,2.85E+25,19530000,17560000,150,5,150,4.84E+25,126924,[1483500 1483380 1483500 1481220 1483020 200820],[1164240 1164480 1164300 1163280 1164780 993720],"""orbits-ok""","""Kepler-36 c"""
2142,300,2.85E+25,19530000,17560000,150,5,150,5.16E+25,126924,[1483500 1483380 1483500 1481220 1483020 200820],[1164240 1164420 1164240 1163160 1164780 993720],"""orbits-ok""","""Kepler-36 c"""
2143,300,2.85E+25,19530000,17560000,150,8,240,4.52E+25,127378,[1487100 1486980 1487100 1484940 1486740 209820],[1164420 1164660 1164480 1163520 1164840 993720],"""orbits-ok""","""Kepler-36 c"""
2144,300,2.85E+25,19530000,17560000,150,8,240,4.84E+25,127378,[1487100 1486980 1487100 1484940 1486740 209820],[1164420 1164600 1164480 1163400 1164780 993720],"""orbits-ok""","""Kepler-36 c"""
2145,300,2.85E+25,19530000,17560000,150,8,240,5.16E+25,127378,[1487100 1486980 1487100 1484940 1486740 209820],[1164420 1164600 1164420 1163280 1164780 993720],"""orbits-ok""","""Kepler-36 c"""
2146,300,2.85E+25,19530000,17560000,150,8,244,4.52E+25,127378,[1487100 1486980 1487100 1484940 1486740 209820],[1164420 1164660 1164480 1163520 1164840 993720],"""orbits-ok""","""Kepler-36 c"""
2147,300,2.85E+25,19530000,17560000,150,8,244,4.84E+25,127378,[1487100 1486980 1487100 1484940 1486740 209820],[1164420 1164600 1164480 1163400 1164780 993720],"""orbits-ok""","""Kepler-36 c"""
2148,300,2.85E+25,19530000,17560000,150,8,244,5.16E+25,127378,[1487100 1486980 1487100 1484940 1486740 209820],[1164420 1164600 1164420 1163280 1164780 993720],"""orbits-ok""","""Kepler-36 c"""
